household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
HH0294,-1.995244,30.029723,Nyarugenge,Gitega,1,3,3.2,protected_well,high,low
HH0295,-1.952144,30.117605,Nyarugenge,Kigali,1,4,3.5,protected_well,high,high
HH0296,-1.873401,30.028355,Nyarugenge,Nyamirambo,1,0,3.4,unprotected_well,high,high
HH0297,-1.912156,29.988745,Nyarugenge,Gitega,1,3,2.0,piped,high,high
HH0298,-1.873024,30.097762,Nyarugenge,Rwezamenyo,1,5,1.7,protected_well,high,middle
HH0299,-2.015299,30.037021,Nyarugenge,Kigali,1,5,2.1,piped,high,middle
HH0300,-1.962895,30.033261,Nyarugenge,Rwezamenyo,1,3,2.8,piped,high,middle
HH0301,-1.879432,30.104988,Nyarugenge,Rwezamenyo,1,1,2.5,protected_well,high,middle
HH0302,-2.010154,30.067921,Nyarugenge,Gitega,1,5,2.1,piped,medium,low
HH0303,-1.92701,30.098731,Nyarugenge,Rwezamenyo,1,5,2.8,protected_well,medium,middle
HH0304,-1.887345,30.081744,Nyarugenge,Gitega,1,5,1.9,unprotected_well,high,middle
HH0305,-1.882915,30.100274,Nyarugenge,Nyamirambo,1,1,1.7,piped,high,middle
HH0306,-1.975779,30.02586,Nyarugenge,Rwezamenyo,1,1,2.7,piped,low,middle
HH0307,-1.90396,30.053462,Nyarugenge,Rwezamenyo,1,5,3.4,protected_well,high,high
HH0308,-1.929293,30.121699,Nyarugenge,Rwezamenyo,1,4,2.4,piped,high,middle
HH0309,-1.997074,30.100252,Nyarugenge,Kimisagara,0,4,2.1,piped,medium,middle
HH0310,-2.012156,30.020037,Nyarugenge,Kimisagara,1,2,2.3,unprotected_well,high,high
HH0311,-1.964722,30.110282,Nyarugenge,Kigali,0,2,2.5,protected_well,medium,low
HH0312,-1.934161,29.989062,Nyarugenge,Kimisagara,1,2,1.9,piped,medium,low
HH0313,-1.886992,30.111685,Nyarugenge,Kigali,1,0,1.6,piped,medium,middle
HH0314,-1.937276,30.046199,Nyarugenge,Kimisagara,1,4,1.6,piped,high,low
HH0315,-2.01672,30.054424,Nyarugenge,Nyamirambo,1,2,3.1,piped,medium,low
HH0316,-1.966347,30.061431,Nyarugenge,Kigali,1,0,2.3,protected_well,medium,middle
HH0317,-1.885463,30.074339,Nyarugenge,Kimisagara,1,5,1.8,piped,high,middle
HH0318,-2.023621,29.98556,Nyarugenge,Nyamirambo,1,2,1.8,protected_well,medium,high
HH0319,-1.904028,30.035473,Nyarugenge,Kimisagara,1,0,2.7,surface,high,middle
HH0320,-2.005172,30.066841,Nyarugenge,Gitega,1,0,1.9,protected_well,low,middle
HH0321,-1.93606,30.025586,Nyarugenge,Gitega,1,2,1.6,protected_well,medium,low
HH0322,-1.93901,30.055938,Nyarugenge,Nyamirambo,1,4,2.0,unprotected_well,medium,low
HH0323,-1.993323,30.100451,Nyarugenge,Rwezamenyo,1,5,1.7,piped,medium,high
HH0324,-1.923939,30.099176,Nyarugenge,Rwezamenyo,1,5,2.9,unprotected_well,medium,high
HH0325,-1.930997,30.084295,Nyarugenge,Gitega,1,5,3.4,protected_well,medium,middle
HH0326,-1.93869,30.05502,Nyarugenge,Gitega,1,4,1.9,protected_well,low,high
HH0327,-1.909765,30.080648,Nyarugenge,Rwezamenyo,1,4,2.8,piped,high,middle
HH0328,-1.981295,30.062384,Nyarugenge,Kigali,1,3,1.7,protected_well,medium,middle
HH0329,-1.892609,30.072953,Nyarugenge,Rwezamenyo,1,1,3.0,protected_well,high,middle
HH0330,-1.941839,30.036917,Nyarugenge,Kimisagara,1,1,2.8,piped,high,low
HH0331,-1.987426,29.99492,Nyarugenge,Kigali,1,5,2.5,piped,high,middle
HH0332,-2.007269,30.075386,Nyarugenge,Kimisagara,1,5,3.0,protected_well,high,low
HH0333,-1.93664,30.011879,Nyarugenge,Gitega,0,5,2.3,unprotected_well,high,low
HH0334,-1.892336,30.022352,Nyarugenge,Kigali,1,5,3.4,piped,high,middle
HH0335,-1.957838,29.997112,Nyarugenge,Kimisagara,1,4,2.4,unprotected_well,low,middle
HH0336,-1.937222,30.012421,Nyarugenge,Kimisagara,1,3,2.0,piped,medium,high
HH0337,-1.878851,30.122398,Nyarugenge,Kigali,1,1,1.8,protected_well,high,middle
HH0338,-2.022363,30.131295,Nyarugenge,Nyamirambo,1,5,2.9,protected_well,medium,middle
HH0339,-1.955082,30.032355,Nyarugenge,Rwezamenyo,1,4,2.5,protected_well,high,high
HH0340,-1.973854,30.025034,Nyarugenge,Kimisagara,1,3,1.4,piped,high,low
HH0341,-2.020994,30.019982,Nyarugenge,Rwezamenyo,1,1,2.7,piped,medium,low
HH0342,-1.942348,30.074631,Nyarugenge,Rwezamenyo,1,1,3.0,piped,medium,middle
HH0343,-1.935787,30.098161,Nyarugenge,Gitega,1,0,1.5,piped,high,middle
HH0344,-2.005434,30.126189,Nyarugenge,Rwezamenyo,1,5,3.2,piped,medium,middle
HH0345,-1.971503,30.004559,Nyarugenge,Kimisagara,1,2,2.4,protected_well,high,high
HH0346,-2.005094,30.025263,Nyarugenge,Gitega,1,0,2.6,piped,medium,low
HH0347,-1.918216,30.051079,Nyarugenge,Kigali,0,3,2.0,piped,medium,low
HH0348,-1.918432,30.034196,Nyarugenge,Kimisagara,1,5,2.0,piped,high,middle
HH0349,-1.993403,30.115742,Nyarugenge,Gitega,1,0,2.2,protected_well,high,low
HH0350,-1.875908,30.069394,Nyarugenge,Gitega,1,1,1.6,unprotected_well,low,low
HH0351,-1.94555,30.120042,Nyarugenge,Rwezamenyo,1,4,1.7,protected_well,high,middle
HH0352,-1.89333,30.009741,Nyarugenge,Kigali,1,1,1.9,piped,high,middle
HH0353,-1.908294,30.1058,Nyarugenge,Kimisagara,1,1,3.2,protected_well,medium,low
HH0354,-1.905867,30.050459,Nyarugenge,Kimisagara,1,1,3.1,protected_well,low,middle
HH0355,-1.961552,30.041053,Nyarugenge,Rwezamenyo,0,4,3.2,unprotected_well,low,middle
HH0356,-1.933029,30.052764,Nyarugenge,Kigali,1,1,1.2,piped,medium,low
HH0357,-1.949457,30.108854,Nyarugenge,Kimisagara,1,1,2.5,piped,high,middle
HH0358,-1.931771,30.02365,Nyarugenge,Kigali,1,3,1.4,piped,medium,low
HH0359,-1.963991,30.118118,Nyarugenge,Kimisagara,1,2,3.4,piped,medium,middle
HH0360,-1.962072,30.117317,Nyarugenge,Rwezamenyo,0,3,1.1,surface,medium,low
HH0361,-1.882203,30.014792,Nyarugenge,Nyamirambo,1,3,2.2,piped,high,low
HH0362,-2.00268,30.11569,Nyarugenge,Kimisagara,1,4,2.0,protected_well,low,high
HH0363,-1.895808,30.034845,Nyarugenge,Gitega,1,2,2.5,piped,low,high
HH0364,-1.962047,30.120865,Nyarugenge,Gitega,1,3,1.3,piped,medium,low
HH0365,-1.995956,30.06274,Nyarugenge,Nyamirambo,1,3,2.4,piped,medium,middle
HH0366,-1.90263,30.03569,Nyarugenge,Kimisagara,1,1,1.4,protected_well,high,low
HH0367,-1.909158,30.111981,Nyarugenge,Gitega,1,5,2.0,piped,high,middle
HH0368,-1.917136,30.062015,Nyarugenge,Gitega,1,0,2.7,unprotected_well,medium,low
HH0369,-1.953758,30.086055,Nyarugenge,Kimisagara,1,0,3.4,unprotected_well,high,middle
HH0370,-2.01718,30.098654,Nyarugenge,Kigali,1,0,3.2,surface,high,low
HH0371,-2.008468,30.080046,Nyarugenge,Kimisagara,1,3,1.7,protected_well,medium,middle
HH0372,-1.875407,30.039666,Nyarugenge,Kigali,1,0,2.6,piped,medium,middle
HH0373,-1.924717,30.034526,Nyarugenge,Nyamirambo,1,4,2.4,piped,medium,low
HH0374,-1.929663,29.997044,Nyarugenge,Rwezamenyo,1,5,1.6,protected_well,low,middle
HH0375,-1.885282,30.088961,Nyarugenge,Nyamirambo,1,5,1.6,piped,medium,high
HH0376,-1.955463,30.12573,Nyarugenge,Rwezamenyo,1,0,2.7,piped,medium,middle
HH0377,-1.950566,30.013199,Nyarugenge,Gitega,1,5,2.8,protected_well,high,low
HH0378,-1.892774,30.087415,Nyarugenge,Gitega,1,5,2.4,protected_well,high,middle
HH0379,-1.95572,30.048118,Nyarugenge,Gitega,1,3,3.1,protected_well,high,middle
HH0380,-1.902199,30.038235,Nyarugenge,Kigali,1,0,1.6,piped,medium,high
HH0381,-1.919261,30.047069,Nyarugenge,Rwezamenyo,1,3,3.4,piped,medium,middle
HH0382,-2.00832,30.044376,Nyarugenge,Gitega,1,4,2.1,piped,high,middle
HH0383,-1.951762,29.981242,Nyarugenge,Kimisagara,1,1,2.6,piped,medium,low
HH0384,-1.940354,29.978158,Nyarugenge,Rwezamenyo,1,0,2.3,piped,high,middle
HH0385,-2.021123,30.128619,Nyarugenge,Rwezamenyo,1,2,1.9,piped,medium,middle
HH0386,-1.927354,30.135872,Nyarugenge,Kigali,1,3,2.5,piped,high,low
HH0387,-1.876001,30.001876,Nyarugenge,Nyamirambo,1,3,2.3,surface,high,middle
HH0388,-1.877342,30.06885,Nyarugenge,Kigali,0,2,1.1,unprotected_well,low,low
HH0389,-1.985941,30.114703,Nyarugenge,Gitega,1,0,1.8,piped,medium,middle
HH0390,-1.917137,29.987599,Nyarugenge,Kimisagara,1,2,1.8,protected_well,low,high
HH0391,-1.991778,30.068102,Nyarugenge,Kimisagara,1,2,2.7,protected_well,medium,middle
HH0392,-1.98586,29.97979,Nyarugenge,Gitega,1,4,1.7,protected_well,high,middle
HH0393,-1.973095,30.105736,Nyarugenge,Kimisagara,0,3,2.3,protected_well,low,middle
HH0394,-1.878859,30.060861,Nyarugenge,Kigali,0,1,1.4,surface,medium,low
HH0395,-1.869833,29.994122,Nyarugenge,Kigali,1,4,3.1,piped,high,high
HH0396,-1.933185,30.007331,Nyarugenge,Gitega,1,5,2.1,piped,medium,middle
HH0397,-1.920375,30.0916,Nyarugenge,Kimisagara,1,5,3.0,protected_well,high,low
HH0398,-1.928,29.988616,Nyarugenge,Rwezamenyo,1,3,1.7,unprotected_well,medium,middle
HH0399,-1.893499,30.027527,Nyarugenge,Nyamirambo,1,1,3.1,piped,medium,high
HH0400,-1.868321,29.993693,Nyarugenge,Rwezamenyo,1,3,1.9,protected_well,high,middle
HH0401,-1.930602,29.99572,Nyarugenge,Kigali,1,0,3.0,protected_well,high,middle
HH0402,-1.91329,30.022577,Nyarugenge,Kigali,1,0,2.9,protected_well,high,low
HH0403,-1.906227,30.053879,Nyarugenge,Kigali,1,2,2.3,unprotected_well,high,middle
HH0404,-1.928613,30.038478,Nyarugenge,Kigali,1,1,3.2,piped,high,middle
HH0405,-1.926154,29.978798,Nyarugenge,Nyamirambo,1,0,2.9,piped,high,high
HH0406,-1.953419,30.097922,Nyarugenge,Gitega,1,5,2.9,protected_well,high,low
HH0407,-2.009393,30.081752,Nyarugenge,Kigali,0,4,3.2,unprotected_well,low,low
HH0408,-1.990509,30.021184,Nyarugenge,Kimisagara,1,1,1.8,protected_well,high,middle
HH0409,-1.959448,30.007111,Nyarugenge,Nyamirambo,1,1,2.1,piped,high,low
HH0410,-1.909231,30.117055,Nyarugenge,Kigali,1,2,3.0,piped,high,low
HH0411,-2.006775,30.08349,Nyarugenge,Kimisagara,0,4,1.6,protected_well,low,low
HH0412,-1.93751,30.125054,Nyarugenge,Kigali,1,1,2.4,protected_well,high,high
HH0413,-2.01163,30.040444,Nyarugenge,Gitega,1,0,1.1,unprotected_well,low,low
HH0414,-1.903266,30.080551,Nyarugenge,Nyamirambo,1,2,3.4,piped,low,high
HH0415,-1.98417,30.091786,Nyarugenge,Gitega,1,0,2.1,piped,medium,high
HH0416,-1.981702,30.021654,Nyarugenge,Nyamirambo,1,5,2.8,piped,medium,high
HH0417,-1.938322,29.99862,Nyarugenge,Kigali,1,0,1.9,piped,high,middle
HH0418,-2.018127,30.093419,Nyarugenge,Kigali,1,1,1.2,unprotected_well,high,low
HH0419,-1.997316,30.137363,Nyarugenge,Nyamirambo,1,0,1.8,protected_well,high,low
HH0420,-1.88765,30.007407,Nyarugenge,Kimisagara,1,2,2.9,protected_well,medium,middle
HH0421,-2.013763,29.987106,Nyarugenge,Kimisagara,1,2,2.2,protected_well,high,high
HH0422,-1.910612,30.074129,Nyarugenge,Kigali,0,1,1.4,protected_well,low,low
HH0423,-1.917482,30.091722,Nyarugenge,Kigali,1,4,3.5,piped,high,high
HH0424,-2.024302,30.059157,Nyarugenge,Gitega,0,3,1.9,unprotected_well,high,low
HH0425,-1.908678,30.116252,Nyarugenge,Kigali,0,0,1.7,protected_well,low,middle
HH0426,-1.913012,30.08166,Nyarugenge,Nyamirambo,1,0,2.6,piped,high,high
HH0427,-1.877362,30.124669,Nyarugenge,Kimisagara,1,3,3.0,protected_well,high,high
HH0428,-2.007482,29.993257,Nyarugenge,Kimisagara,1,5,1.6,unprotected_well,high,high
HH0429,-1.968232,29.980079,Nyarugenge,Gitega,1,4,3.0,protected_well,medium,middle
HH0430,-1.913712,30.000241,Nyarugenge,Kimisagara,1,0,2.9,piped,high,low
HH0431,-2.00706,30.060929,Nyarugenge,Kimisagara,1,2,2.4,protected_well,high,middle
HH0432,-1.968167,30.029533,Nyarugenge,Rwezamenyo,1,2,1.7,piped,high,low
HH0433,-1.969714,30.106305,Nyarugenge,Nyamirambo,1,0,2.6,protected_well,low,middle
HH0434,-1.946764,29.98397,Nyarugenge,Rwezamenyo,1,0,2.0,piped,low,middle
HH0435,-1.913621,29.989484,Nyarugenge,Kimisagara,1,1,1.7,piped,high,middle
HH0436,-1.872753,30.000429,Nyarugenge,Gitega,1,0,3.0,piped,high,high
HH0437,-1.947645,30.063337,Nyarugenge,Gitega,0,3,3.0,unprotected_well,low,low
HH0438,-2.009923,30.008516,Nyarugenge,Kimisagara,1,4,2.1,piped,medium,high
HH0439,-1.909727,30.070644,Nyarugenge,Kigali,1,0,2.2,protected_well,high,high
HH0440,-1.948324,29.982237,Nyarugenge,Rwezamenyo,1,2,2.2,piped,low,low
HH0441,-2.015098,29.98208,Nyarugenge,Kimisagara,0,0,1.1,protected_well,medium,low
HH0442,-1.926338,30.024703,Nyarugenge,Gitega,1,4,2.4,piped,low,low
HH0443,-1.955554,30.091229,Nyarugenge,Gitega,1,4,1.5,protected_well,high,high
HH0444,-1.943964,30.013686,Nyarugenge,Rwezamenyo,1,1,3.2,protected_well,medium,middle
HH0445,-1.941053,30.1193,Nyarugenge,Nyamirambo,0,2,2.2,protected_well,high,middle
HH0446,-2.008438,30.058479,Nyarugenge,Kimisagara,1,2,1.4,piped,high,low
HH0447,-2.006424,29.984196,Nyarugenge,Kimisagara,1,1,1.1,protected_well,medium,low
HH0448,-1.916529,30.084714,Nyarugenge,Nyamirambo,1,2,2.5,piped,high,middle
HH0449,-1.913953,30.081586,Nyarugenge,Rwezamenyo,1,0,2.2,piped,medium,middle
HH0450,-1.998891,30.05916,Nyarugenge,Rwezamenyo,1,1,3.2,piped,low,high
HH0451,-1.886396,30.125582,Nyarugenge,Gitega,1,1,2.1,piped,low,middle
HH0452,-1.954716,30.020962,Nyarugenge,Nyamirambo,1,5,3.4,piped,medium,middle
HH0453,-2.013035,29.995627,Nyarugenge,Rwezamenyo,1,1,3.4,protected_well,low,high
HH0454,-1.879848,30.118479,Nyarugenge,Kigali,1,4,2.3,protected_well,high,low
HH0455,-2.003564,30.059788,Nyarugenge,Kimisagara,1,4,2.8,piped,high,middle
HH0456,-2.015832,30.114045,Nyarugenge,Gitega,1,0,3.1,piped,high,middle
HH0457,-2.011182,30.118556,Nyarugenge,Nyamirambo,1,2,2.6,piped,medium,middle
HH0458,-1.985336,29.990152,Nyarugenge,Gitega,0,0,3.5,surface,low,low
HH0459,-1.994943,29.984469,Nyarugenge,Rwezamenyo,1,3,2.0,piped,high,high
HH0460,-1.972504,30.109463,Nyarugenge,Rwezamenyo,1,3,3.0,unprotected_well,high,middle
HH0461,-1.87499,30.122369,Nyarugenge,Kigali,1,0,3.1,protected_well,high,high
HH0462,-1.978888,30.098212,Nyarugenge,Kimisagara,1,5,1.0,protected_well,high,low
HH0463,-1.95346,30.066373,Nyarugenge,Nyamirambo,1,4,2.4,protected_well,high,middle
HH0464,-1.875862,30.068287,Nyarugenge,Gitega,1,5,3.3,protected_well,high,low
HH0465,-1.916777,30.097381,Nyarugenge,Kimisagara,1,3,3.0,protected_well,medium,middle
HH0466,-1.927396,29.998662,Nyarugenge,Rwezamenyo,1,4,3.2,piped,medium,high
HH0467,-1.933719,29.978103,Nyarugenge,Kimisagara,1,2,2.3,protected_well,medium,middle
HH0468,-1.91598,30.022492,Nyarugenge,Gitega,1,5,3.1,protected_well,medium,middle
HH0469,-1.927491,30.005547,Nyarugenge,Kimisagara,0,2,2.9,unprotected_well,low,low
HH0470,-1.96405,30.058954,Nyarugenge,Rwezamenyo,1,5,1.3,protected_well,medium,low
HH0471,-2.022361,30.053756,Nyarugenge,Kimisagara,1,5,1.1,piped,high,low
HH0472,-2.000289,30.026573,Nyarugenge,Nyamirambo,1,2,2.7,protected_well,medium,high
HH0473,-1.948187,30.137624,Nyarugenge,Kimisagara,1,0,2.4,piped,low,high
HH0474,-1.941924,30.024795,Nyarugenge,Nyamirambo,1,1,2.2,unprotected_well,low,middle
HH0475,-1.944371,30.122721,Nyarugenge,Kimisagara,1,2,2.9,piped,low,middle
HH0476,-1.891048,30.027084,Nyarugenge,Rwezamenyo,1,3,2.2,surface,medium,low
HH0477,-1.893783,30.019068,Nyarugenge,Kigali,1,1,2.3,piped,high,middle
HH0478,-1.909404,30.124422,Nyarugenge,Kigali,1,1,2.0,piped,medium,low
HH0479,-1.972509,30.106958,Nyarugenge,Nyamirambo,1,2,3.0,piped,high,low
HH0480,-1.872795,30.048131,Nyarugenge,Nyamirambo,1,1,3.2,piped,low,low
HH0481,-2.002089,30.017436,Nyarugenge,Kigali,1,2,1.5,piped,medium,high
HH0482,-1.882559,30.074409,Nyarugenge,Rwezamenyo,1,5,2.7,piped,medium,middle
HH0483,-1.980598,30.050146,Nyarugenge,Rwezamenyo,1,1,2.7,piped,high,middle
HH0484,-1.922163,30.008363,Nyarugenge,Kimisagara,1,5,2.7,protected_well,medium,low
HH0485,-1.89346,30.012663,Nyarugenge,Nyamirambo,1,2,1.6,surface,medium,middle
HH0486,-1.996766,29.986289,Nyarugenge,Rwezamenyo,1,3,3.1,piped,high,high
HH0487,-1.991369,30.02748,Nyarugenge,Gitega,1,2,2.1,piped,high,high
HH0488,-1.884285,29.987167,Nyarugenge,Kimisagara,1,5,2.3,piped,high,high
HH0489,-1.991205,29.998574,Nyarugenge,Kimisagara,1,2,2.3,unprotected_well,low,middle
HH0490,-1.969664,30.104508,Nyarugenge,Kigali,1,1,2.1,protected_well,high,middle
HH0491,-1.997639,30.046114,Nyarugenge,Nyamirambo,1,5,3.0,piped,medium,middle
HH0492,-1.926578,30.039026,Nyarugenge,Rwezamenyo,1,0,3.4,piped,high,middle
HH0493,-1.977094,29.985581,Nyarugenge,Rwezamenyo,1,1,2.3,protected_well,high,middle
HH0494,-1.915511,29.987733,Nyarugenge,Kimisagara,1,4,2.6,piped,low,high
HH0495,-1.90366,30.13676,Nyarugenge,Nyamirambo,1,5,3.2,piped,medium,middle
HH0496,-1.875451,30.054033,Nyarugenge,Nyamirambo,1,4,3.1,unprotected_well,medium,middle
HH0497,-1.871098,30.017827,Nyarugenge,Nyamirambo,1,4,3.1,piped,low,middle
HH0498,-1.932335,30.004767,Nyarugenge,Kigali,1,4,2.4,protected_well,low,low
HH0499,-1.994766,30.115039,Nyarugenge,Rwezamenyo,0,4,1.5,protected_well,low,low
HH0500,-1.975469,30.010043,Nyarugenge,Nyamirambo,1,2,3.3,piped,medium,middle
HH0501,-1.933135,30.076503,Gasabo,Jabana,1,3,1.9,piped,high,low
HH0502,-1.93521,30.041346,Gasabo,Gisozi,0,2,1.7,protected_well,low,middle
HH0503,-1.821198,30.140909,Gasabo,Jali,0,1,3.3,unprotected_well,medium,low
HH0504,-1.853717,30.185893,Gasabo,Ndera,0,3,1.2,surface,low,low
HH0505,-1.821364,30.052461,Gasabo,Ndera,1,2,3.4,protected_well,low,high
HH0506,-1.950437,30.121973,Gasabo,Jali,1,3,1.5,protected_well,high,middle
HH0507,-1.941939,30.081982,Gasabo,Gisozi,1,0,1.5,protected_well,medium,middle
HH0508,-1.825291,30.159707,Gasabo,Jabana,1,1,2.8,piped,high,middle
HH0509,-1.90655,30.076772,Gasabo,Jali,1,4,2.3,piped,medium,high
HH0510,-1.970027,30.147669,Gasabo,Jabana,1,2,2.6,protected_well,medium,middle
HH0511,-1.875653,30.098199,Gasabo,Jabana,1,3,2.2,piped,high,low
HH0512,-1.847796,30.077277,Gasabo,Jabana,1,3,1.6,piped,high,middle
HH0513,-1.857829,30.144872,Gasabo,Gisozi,1,0,2.5,protected_well,medium,middle
HH0514,-1.912446,30.128618,Gasabo,Gisozi,1,5,2.2,piped,high,middle
HH0515,-1.970485,30.140146,Gasabo,Jabana,1,2,2.4,protected_well,high,middle
HH0516,-1.875782,30.106727,Gasabo,Kinyinya,1,0,2.0,unprotected_well,high,middle
HH0517,-1.974691,30.184469,Gasabo,Ndera,1,3,2.3,piped,high,high
HH0518,-1.90082,30.187911,Gasabo,Gisozi,1,5,2.8,piped,medium,low
HH0519,-1.86887,30.114538,Gasabo,Kinyinya,1,2,1.4,surface,medium,low
HH0520,-1.953641,30.06277,Gasabo,Kinyinya,1,1,2.3,unprotected_well,medium,middle
HH0521,-1.844935,30.172997,Gasabo,Ndera,1,0,2.8,protected_well,medium,middle
HH0522,-1.91318,30.095346,Gasabo,Jabana,1,2,3.2,protected_well,medium,middle
HH0523,-1.836305,30.08736,Gasabo,Kinyinya,1,4,1.9,piped,medium,middle
HH0524,-1.952784,30.17759,Gasabo,Kinyinya,0,2,3.1,protected_well,low,low
HH0525,-1.92017,30.135856,Gasabo,Kinyinya,1,3,2.0,protected_well,medium,high
HH0526,-1.877672,30.06045,Gasabo,Jabana,1,2,1.9,piped,high,high
HH0527,-1.821556,30.183099,Gasabo,Jabana,0,5,2.1,protected_well,high,low
HH0528,-1.95804,30.095355,Gasabo,Gisozi,1,1,3.4,piped,medium,low
HH0529,-1.895325,30.057307,Gasabo,Gisozi,1,5,1.7,piped,medium,middle
HH0530,-1.943483,30.044218,Gasabo,Kinyinya,1,2,2.5,piped,low,high
HH0531,-1.904437,30.125,Gasabo,Jabana,1,5,1.7,piped,high,middle
HH0532,-1.816529,30.191402,Gasabo,Jabana,1,3,2.4,piped,high,high
HH0533,-1.959763,30.104511,Gasabo,Ndera,0,0,1.5,unprotected_well,high,middle
HH0534,-1.936444,30.118143,Gasabo,Kinyinya,1,1,3.2,piped,medium,middle
HH0535,-1.947421,30.180763,Gasabo,Gisozi,1,1,2.0,piped,high,high
HH0536,-1.960962,30.147403,Gasabo,Ndera,1,3,2.4,protected_well,medium,middle
HH0537,-1.870686,30.138067,Gasabo,Jabana,1,4,3.4,piped,high,low
HH0538,-1.887618,30.051843,Gasabo,Gisozi,1,4,2.8,unprotected_well,medium,middle
HH0539,-1.85444,30.053645,Gasabo,Kinyinya,1,0,2.4,piped,medium,middle
HH0540,-1.916324,30.146803,Gasabo,Jabana,0,4,2.0,unprotected_well,medium,middle
HH0541,-1.928114,30.184547,Gasabo,Kinyinya,0,3,3.1,unprotected_well,low,low
HH0542,-1.881218,30.051004,Gasabo,Ndera,1,4,1.8,protected_well,low,middle
HH0543,-1.871461,30.099145,Gasabo,Ndera,0,5,2.0,protected_well,low,low
HH0544,-1.950001,30.104111,Gasabo,Ndera,1,1,2.6,piped,high,middle
HH0545,-1.888716,30.130724,Gasabo,Jali,1,2,3.3,piped,medium,middle
HH0546,-1.945167,30.067083,Gasabo,Kinyinya,1,3,3.1,piped,high,low
HH0547,-1.869599,30.121556,Gasabo,Ndera,1,3,2.1,protected_well,medium,middle
HH0548,-1.828548,30.114973,Gasabo,Ndera,1,5,3.0,unprotected_well,high,middle
HH0549,-1.880679,30.170429,Gasabo,Kinyinya,1,2,2.0,protected_well,medium,middle
HH0550,-1.91336,30.191441,Gasabo,Ndera,1,4,3.2,piped,low,low
HH0551,-1.874709,30.100389,Gasabo,Kinyinya,1,3,2.8,piped,high,low
HH0552,-1.861516,30.159313,Gasabo,Jabana,1,5,3.2,piped,high,middle
HH0553,-1.970001,30.142465,Gasabo,Kinyinya,1,3,2.0,piped,high,middle
HH0554,-1.899162,30.124939,Gasabo,Kinyinya,1,2,2.4,piped,high,middle
HH0555,-1.930163,30.169601,Gasabo,Jali,1,1,2.5,unprotected_well,high,middle
HH0556,-1.889162,30.105528,Gasabo,Jabana,1,1,2.3,protected_well,high,high
HH0557,-1.877118,30.189737,Gasabo,Jali,0,4,2.6,unprotected_well,low,middle
HH0558,-1.89751,30.179008,Gasabo,Ndera,1,4,2.9,unprotected_well,medium,high
HH0559,-1.859211,30.120377,Gasabo,Kinyinya,0,5,1.7,protected_well,medium,middle
HH0560,-1.946999,30.048378,Gasabo,Jabana,0,2,3.3,protected_well,low,middle
HH0561,-1.94459,30.04186,Gasabo,Jali,1,0,3.0,protected_well,high,middle
HH0562,-1.956842,30.122808,Gasabo,Kinyinya,1,4,2.4,piped,medium,middle
HH0563,-1.972745,30.085514,Gasabo,Gisozi,1,1,1.5,protected_well,high,low
HH0564,-1.885934,30.072925,Gasabo,Jali,1,4,1.9,piped,low,middle
HH0565,-1.913511,30.170905,Gasabo,Jabana,0,4,1.4,piped,low,low
HH0566,-1.893593,30.146881,Gasabo,Jali,1,0,2.2,protected_well,medium,low
HH0567,-1.951027,30.061881,Gasabo,Jali,1,3,2.2,unprotected_well,high,high
HH0568,-1.82201,30.076642,Gasabo,Jali,1,4,2.4,protected_well,high,high
HH0569,-1.907333,30.16248,Gasabo,Ndera,0,5,2.3,surface,medium,low
HH0570,-1.837003,30.065856,Gasabo,Gisozi,0,4,3.0,surface,low,low
HH0571,-1.918142,30.130483,Gasabo,Jabana,1,3,1.5,piped,low,middle
HH0572,-1.815915,30.12876,Gasabo,Jabana,1,4,1.5,unprotected_well,high,low
HH0573,-1.903826,30.126286,Gasabo,Jabana,1,3,2.3,piped,high,middle
HH0574,-1.918952,30.033954,Gasabo,Kinyinya,1,4,3.5,protected_well,high,middle
HH0575,-1.847314,30.073374,Gasabo,Jabana,1,0,2.3,protected_well,high,low
HH0576,-1.838419,30.095513,Gasabo,Jabana,0,3,3.0,piped,low,low
HH0577,-1.965592,30.150631,Gasabo,Gisozi,0,4,2.6,unprotected_well,low,middle
HH0578,-1.899151,30.16644,Gasabo,Kinyinya,0,1,1.2,surface,medium,low
HH0579,-1.955062,30.122967,Gasabo,Kinyinya,1,3,1.8,piped,high,middle
HH0580,-1.891866,30.165171,Gasabo,Jali,1,4,3.2,protected_well,low,low
HH0581,-1.822648,30.082222,Gasabo,Ndera,1,2,2.9,piped,medium,high
HH0582,-1.818391,30.151153,Gasabo,Kinyinya,1,5,2.8,protected_well,high,middle
HH0583,-1.955988,30.113927,Gasabo,Kinyinya,1,4,2.1,piped,medium,high
HH0584,-1.831594,30.036193,Gasabo,Gisozi,1,2,1.9,protected_well,high,middle
HH0585,-1.92648,30.056679,Gasabo,Jabana,1,0,3.3,piped,high,middle
HH0586,-1.870457,30.089494,Gasabo,Kinyinya,1,5,2.3,protected_well,high,low
HH0587,-1.855544,30.035108,Gasabo,Kinyinya,1,5,3.1,piped,medium,high
HH0588,-1.834996,30.058149,Gasabo,Ndera,1,4,1.9,piped,medium,low
HH0589,-1.889445,30.034236,Gasabo,Gisozi,1,3,3.1,piped,medium,high
HH0590,-1.93845,30.126753,Gasabo,Ndera,1,1,2.7,piped,high,high
